Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,LOG_Credit_Limit,LOG_Avg_Open_To_Buy,LOG_Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Group_High Education,Education_Group_Low Education,Education_Group_Medium Education,Education_Group_Unknown,Income_Group_High Income,Income_Group_Low Income,Income_Group_Middle Income,Income_Group_Unknown
44,4,31,3,3,2,0,0.747,4524,70,0.667,8.079927770758275,8.079927770758275,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
42,3,35,2,4,3,2517,0.937,9495,61,0.605,8.562357743370612,7.906178840394815,0.3927175352856617,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
33,4,26,1,2,3,2517,0.73,4794,88,0.6,7.963807953231451,5.8805329864007,0.6291418505840329,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
52,1,40,5,3,1,642,0.553,3939,60,0.875,9.241645221804594,9.177403871729918,0.060153922819747,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
43,3,35,5,3,2,787,0.975,4866,56,0.647,8.71292443512011,8.574329382787047,0.1213322851675249,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
56,3,44,6,3,4,0,0.315,1902,35,0.4,7.342779189331845,7.342779189331845,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
46,2,39,3,1,2,1292,0.537,4177,63,0.75,9.417029285218431,9.306014122044465,0.0998453349697161,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
43,4,31,6,2,2,0,1.046,9772,71,0.775,9.521641310026595,9.521641310026595,0.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
48,1,38,5,2,2,0,0.574,2171,38,0.462,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
48,4,36,4,3,3,2425,0.816,2431,46,0.394,7.916078096302786,5.755742213586912,0.6339278208999741,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
46,1,42,5,4,1,0,0.637,1843,44,0.63,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,1,33,6,3,2,1258,0.96,4309,79,0.837,7.721348612617949,6.905753276311464,0.4434029474485566,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
35,3,30,5,3,3,1054,0.552,1898,36,1.571,9.326344047732489,9.227787285579904,0.0898407039997894,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
45,4,40,4,3,0,1029,0.838,1542,16,1.286,8.758412389457677,8.582044163735853,0.1501426584297195,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
52,5,36,4,3,3,0,0.84,7636,64,0.829,9.17076759685636,9.17076759685636,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
49,4,43,3,2,3,710,0.951,2920,46,1.421,7.56164174558878,7.10085190894405,0.3140805463063118,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
53,3,43,3,3,1,1423,1.642,1461,42,0.75,9.704670693212975,9.613870275449836,0.0834216081390723,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
59,1,46,5,3,3,1346,1.052,1960,57,0.727,7.573017256052546,6.395261598115449,0.5259112611840315,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
51,2,36,2,3,3,1107,0.539,1907,47,0.621,7.465655310134056,6.461468176353717,0.4910309964378111,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
42,3,36,3,2,5,1399,0.712,14840,125,0.761,10.08505882793938,10.024952689817304,0.0563803334361076,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
41,4,36,6,2,3,2517,0.771,1489,43,0.536,8.343791731996841,7.430707082545968,0.4693784338518171,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
53,3,36,5,1,4,2151,0.583,1312,29,0.526,8.89439598980643,8.544808358449211,0.258510695151501,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
47,3,42,2,4,5,0,0.521,1641,35,0.591,10.44920723527944,10.44920723527944,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
39,2,34,3,4,3,0,0.651,2054,55,0.774,7.506042178518122,7.506042178518122,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
45,2,37,3,2,2,0,0.547,1720,42,0.4,9.09661160664784,9.09661160664784,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
65,1,51,3,3,5,1491,0.651,2429,63,0.75,9.309099143999449,9.163982247998034,0.126632650933366,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
37,3,24,2,3,2,0,0.87,2567,43,0.593,7.628031126930335,7.628031126930335,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
48,3,40,2,6,1,0,0.586,5203,90,0.765,7.757051142032013,7.757051142032013,0.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
46,5,28,6,1,1,1259,0.671,4300,94,0.741,10.44920723527944,10.41205061864786,0.0353671438372913,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
45,5,34,2,3,3,2517,0.332,5567,51,0.545,8.142063283104147,6.823286122355687,0.5498540107334691,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,4,41,6,3,2,2517,0.574,2401,54,0.742,8.239065331769268,7.1459844677143876,0.5098251234324072,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
46,1,30,3,2,1,0,1.035,2751,47,1.136,8.881280595070423,8.881280595070423,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
57,3,36,6,2,3,1422,0.591,1260,34,0.889,8.051022208190679,7.44716835960004,0.3736303845881458,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
45,3,36,6,2,3,0,0.534,3530,68,0.659,10.44920723527944,10.44920723527944,0.0,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
35,2,36,2,1,2,0,0.81,4679,85,0.771,7.318539548567902,7.318539548567902,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
43,3,30,5,2,2,1452,0.609,3970,68,0.619,7.789868559054706,6.871091294610546,0.4706284340145776,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
54,3,36,2,3,4,350,1.024,1196,28,0.333,9.15461622320382,9.11690842718363,0.0363319292473902,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
46,3,37,1,2,4,0,0.35,1757,44,0.467,7.271912163268625,7.271912163268625,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
48,3,36,5,3,2,2055,0.824,5480,58,0.933,8.261526448396468,7.504942068396171,0.4259211166755467,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
41,1,36,4,3,2,0,0.597,2499,41,0.464,7.771910256435763,7.771910256435763,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
51,2,43,5,3,2,0,0.553,1977,29,0.261,8.085178748074537,8.085178748074537,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
47,3,32,2,1,1,1304,0.491,4168,71,0.868,9.364948090202622,9.246479418592056,0.1061601958283906,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
34,4,30,4,1,3,2279,0.611,2330,69,0.643,8.021912778985708,6.643789733147672,0.5584722772333437,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
53,4,43,1,3,2,0,0.671,1830,36,0.241,9.526682784921174,9.526682784921174,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
38,4,26,3,2,2,0,0.777,2264,39,0.625,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
43,4,32,6,3,3,0,0.623,2397,46,0.484,8.383433201236713,8.383433201236713,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
56,2,45,4,2,4,1690,0.63,3870,67,0.558,7.581209826196346,5.602118820879701,0.6216511788548753,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
50,2,43,5,2,4,0,0.798,4742,62,0.824,8.167919362957816,8.167919362957816,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,2,39,3,3,1,0,0.942,2394,55,0.897,7.70210434005105,7.70210434005105,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
49,5,45,2,2,3,0,0.734,815,21,0.615,7.271912163268625,7.271912163268625,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
35,2,30,5,1,1,0,1.126,4006,72,0.946,7.271912163268625,7.271912163268625,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
57,2,43,2,3,3,1847,0.557,7842,61,0.794,10.44920723527944,10.394212504595115,0.0525924501191705,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
52,1,42,4,4,2,0,0.615,2310,48,0.714,8.659386957119413,8.659386957119413,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
51,2,42,1,3,2,1140,0.555,15472,122,0.768,9.723403490682363,9.652715834104445,0.0657877405380031,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
34,3,28,2,3,2,0,0.796,8202,69,0.769,8.22817689595132,8.22817689595132,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
45,3,35,3,3,3,753,0.858,4326,81,0.761,9.239025005836092,9.16303909885817,0.0704584636485614,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
37,1,36,3,3,3,0,0.66,4796,85,0.635,7.895436006942965,7.895436006942965,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
46,1,27,6,3,3,1253,0.638,1073,21,0.4,9.455793210210228,9.352620879232951,0.0934903430873388,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
37,2,19,6,5,2,1682,1.051,4126,71,0.972,7.674617497364363,6.154858094016418,0.5777363290486176,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
58,2,46,6,1,4,653,0.622,4900,61,0.743,9.366061246972958,9.308555419473135,0.0544881852840697,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
48,2,36,1,3,2,1229,0.81,14618,100,0.724,8.144098463338524,7.7025561132685825,0.305276380852732,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,5,34,2,3,3,2517,0.332,5567,51,0.545,8.142063283104147,6.823286122355687,0.5498540107334691,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,5,39,3,2,2,1227,0.76,3818,81,0.588,9.660013734748668,9.57851889529833,0.0751074724868054,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
41,3,35,2,1,2,1542,0.71,4887,76,0.617,7.633853559681768,6.263398262591624,0.5573274574174104,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
46,2,40,6,1,2,1177,0.686,4410,84,0.826,7.436617265234227,6.253828811575473,0.5270925962298626,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
38,3,34,6,3,4,1821,0.63,2381,40,0.481,9.396902923027392,9.233079858945672,0.1406311297397456,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
39,0,30,3,2,3,871,0.636,4299,59,0.844,7.590346945602565,7.010311867307229,0.3646431135879092,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
56,0,38,1,1,2,1194,0.49,4684,82,0.907,7.670428522190693,6.856461984594587,0.4427608928518613,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
61,0,56,6,2,3,850,0.688,2485,40,0.29,9.202207388745991,9.112617283447568,0.0825012215117436,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
39,4,29,6,3,3,1742,0.454,2306,50,0.613,9.071193240566023,8.84779106484485,0.1823215567939546,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
57,3,50,3,2,3,1861,0.957,1806,38,0.727,8.416930769477844,7.886832998955056,0.3450071390710503,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51,3,37,1,2,1,0,0.814,8736,97,0.702,10.44920723527944,10.44920723527944,0.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
49,3,39,2,3,4,901,0.371,1835,43,0.72,9.94126491687016,9.89691600715309,0.0421011760186353,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
36,3,23,6,2,1,1705,0.798,2505,69,0.568,7.787796878181171,6.559615237493242,0.5347374438123036,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
47,3,36,5,1,2,0,0.92,5108,78,1.0,9.027978814382209,9.027978814382209,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
52,3,36,1,2,3,2517,0.841,2680,51,0.545,8.253748343328501,7.1891677384203225,0.5038010088290262,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
43,2,24,2,3,3,0,0.856,915,29,2.222,9.578311275656766,9.578311275656766,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50,3,40,6,2,4,1506,0.618,2214,46,0.484,7.971776122880628,7.238496840894365,0.418710334858185,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49,2,36,4,2,4,2517,0.376,1789,48,0.455,10.44920723527944,10.373491181781864,0.0704584636485614,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
35,1,30,2,2,2,0,0.683,2549,54,0.588,7.408530566894626,7.408530566894626,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
53,2,36,4,1,2,1649,0.93,1378,26,1.167,7.774015077250727,6.591673732008658,0.5270925962298626,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,3,29,4,2,3,864,0.712,4823,64,0.829,7.321188556739478,6.473890696352274,0.4523486940070148,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
51,2,46,5,2,2,1650,0.708,1339,20,0.538,8.557951183888406,8.17695386822578,0.2753564227611439,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
54,2,50,2,1,3,2517,0.379,1642,35,0.25,8.211482916445066,7.061334366910438,0.521171915820135,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
53,4,44,3,3,2,2189,0.742,2153,39,0.5,9.35547913764242,9.145588494746486,0.1731126177086447,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
70,0,56,3,2,3,1495,0.581,1227,15,0.875,8.087332926473351,7.471932078245122,0.3784364357202451,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
42,2,35,6,3,2,0,0.593,4916,79,0.717,8.07837810362652,8.07837810362652,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
43,4,32,6,3,3,0,0.623,2397,46,0.484,8.383433201236713,8.383433201236713,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
56,3,39,3,1,2,2517,0.484,1238,25,1.083,8.282988692742602,7.271703706887368,0.4922542381805553,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
53,4,37,3,2,3,0,0.863,2141,35,0.346,7.45182223652793,7.45182223652793,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
57,3,49,5,0,3,215,0.527,1999,41,0.414,9.071308163280625,9.046290859969677,0.0246926125903715,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
44,2,36,1,2,2,0,1.041,2888,39,0.444,7.558516743045645,7.558516743045645,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,3,42,2,2,3,1917,0.653,13432,107,0.981,9.552013346996567,9.405578154036684,0.1275133202989596,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
49,2,41,5,1,3,1860,0.834,4195,81,0.653,7.691656822810547,5.799092654460526,0.6151856390902335,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,3,36,6,2,2,2108,0.891,4633,58,0.611,9.150908788206756,8.897682313454224,0.2021241840901343,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
54,4,36,2,3,5,0,0.61,7667,68,0.789,8.947025655972697,8.947025655972697,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
49,5,45,2,2,3,0,0.734,815,21,0.615,7.271912163268625,7.271912163268625,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,2,35,3,1,4,2514,0.341,1757,35,0.4,7.939871576361883,5.680172609017068,0.6397464038328301,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
53,2,45,1,1,1,1518,1.019,973,25,0.923,7.591861714889934,6.139884552226255,0.5687171021817683,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
43,2,30,4,2,4,2127,0.703,4278,71,0.821,7.763021309018518,5.41610040220442,0.6444820085786643,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
51,3,40,3,3,2,1476,0.763,14145,119,0.776,10.44920723527944,10.405504493520723,0.0421011760186353,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
60,1,55,3,3,3,0,0.814,5049,75,0.63,9.502860721068211,9.502860721068211,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
61,0,56,2,5,4,2245,0.612,1821,39,0.696,8.290292591224315,7.461640392208575,0.4472466421231193,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
49,2,38,3,6,3,1158,0.692,7761,84,0.647,9.710812583662682,9.63802348865078,0.0676586484738148,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
42,3,26,2,1,2,1481,0.711,8417,95,0.462,8.674025985443025,8.38206051742474,0.2255406759139312,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
48,2,34,2,3,1,1734,0.754,4540,78,0.857,8.030409562130485,7.199678345691172,0.4472466421231193,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
51,2,38,4,2,3,1692,0.731,3060,66,0.65,9.970351492789636,9.88791695754517,0.0760346862759976,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
43,3,34,1,3,2,1474,0.586,2086,47,0.621,7.411556287811163,5.198497031265826,0.6371057896763205,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
47,2,36,4,2,2,0,1.124,2572,62,0.938,7.461065514354283,7.461065514354283,0.0,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
56,2,48,4,3,3,2465,0.772,3331,74,0.682,8.407601514786142,7.60887062919126,0.4382549309311553,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
46,3,27,4,2,3,2316,0.793,3279,66,0.941,8.510168576479273,7.88193748927207,0.3832194991608447,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
51,1,44,6,2,0,2258,0.717,3986,80,0.6,8.725994381014571,8.269500767180615,0.3126185577418125,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
54,3,36,2,3,4,350,1.024,1196,28,0.333,9.15461622320382,9.11690842718363,0.0363319292473902,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
42,2,30,2,2,3,0,0.718,708,14,0.4,8.766394277049736,8.766394277049736,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
47,3,42,2,4,5,0,0.521,1641,35,0.591,10.44920723527944,10.44920723527944,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
55,0,36,3,3,2,827,0.511,1390,24,0.263,8.038512020976814,7.7279755421055585,0.236651901339002,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
46,4,27,3,3,2,960,0.566,5623,94,0.516,9.991498429858842,9.946547041996576,0.0430594894604469,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
49,0,40,3,4,4,2517,0.805,2715,45,0.731,8.17413934342947,6.93828448401696,0.5364933705145685,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
30,0,23,6,2,4,0,0.776,7463,70,0.707,8.309922989258318,8.309922989258318,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39,5,36,1,3,3,633,0.358,1954,46,0.394,10.112856670428496,10.086850233838494,0.0256677467485777,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
39,3,25,5,3,3,1604,0.659,3955,74,0.574,8.338544879988579,7.8547691834991324,0.3249778571954778,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
47,1,36,2,3,2,0,0.838,2584,42,0.448,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
55,3,47,5,4,3,1689,0.714,2370,34,0.789,7.89655270164304,6.906754778648554,0.4879663296199081,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
43,4,30,3,2,3,1331,0.519,2229,44,0.375,9.754349289532406,9.67394859413306,0.0741793981742515,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
41,3,28,3,2,2,1420,0.539,4466,92,0.736,8.886685639065584,8.668196064952765,0.17898265552844,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
57,3,52,6,4,3,1000,0.694,1777,37,0.542,10.44920723527944,10.41980805178408,0.0285874568519125,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
42,3,38,2,3,3,1767,0.54,1919,38,0.52,8.849083518532339,8.556606193773073,0.2263384422107289,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39,2,22,5,4,2,2517,0.876,1842,36,0.714,8.545002892055505,7.8724551500639794,0.3987761199573678,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
47,3,42,3,4,0,0,0.635,4735,87,0.673,7.271912163268625,7.271912163268625,0.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
59,0,54,3,6,6,471,0.85,2864,51,0.759,10.11139563120756,10.092081066090932,0.0188217542405877,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
43,3,35,5,3,2,787,0.975,4866,56,0.647,8.71292443512011,8.574329382787047,0.1213322851675249,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
43,3,32,6,3,2,0,0.618,2120,43,0.593,8.892748769118258,8.892748769118258,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
44,3,35,3,4,1,587,0.821,2862,56,1.24,10.218006278941468,10.196343716261635,0.0207825391825285,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
56,1,50,3,6,3,0,0.426,2361,41,0.464,9.069813136839208,9.069813136839208,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
31,1,24,4,2,4,534,0.836,8565,70,0.795,8.335671314792847,8.19863945529737,0.1204461530758671,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
48,4,43,2,3,2,1744,0.347,1455,34,0.214,9.330165765044532,9.162095059348188,0.1441003439737568,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
45,4,36,5,2,3,1549,0.778,3718,75,0.596,7.582738488914411,6.028278520230698,0.5816568045265821,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
53,1,45,4,4,2,2517,0.702,2777,45,0.552,10.08409931513136,9.973106894416183,0.0998453349697161,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
40,4,32,1,2,3,0,0.967,13452,107,0.621,9.692272572087193,9.692272572087193,0.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
37,2,29,3,2,3,2517,0.59,2927,73,1.212,9.193194213141211,8.89740886527095,0.2279320680460069,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
37,2,36,5,3,2,662,0.888,3046,52,0.793,7.580699752224563,7.168579897264035,0.2911759617060367,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,2,29,6,1,2,2337,0.79,4049,71,0.69,9.164819856674374,8.884333185202735,0.2191355299166709,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
36,2,26,1,2,3,1486,0.827,2824,43,0.387,7.507690077819904,5.817111159963204,0.5966362801791015,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
50,2,36,3,1,3,1478,0.664,1266,22,0.571,8.599141774063405,8.28121766128665,0.2405904649179304,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
49,3,29,4,3,1,535,0.678,3016,80,0.739,7.271912163268625,6.807161163746434,0.3162695293036934,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
28,1,14,2,3,3,0,0.841,14054,105,0.694,8.255568653283746,8.255568653283746,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
40,2,25,2,2,4,2517,0.563,1633,32,0.778,8.241703159729818,7.153833801578843,0.5086232002107907,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
43,5,34,5,1,3,808,0.711,4149,66,0.784,8.054204897064407,7.757478766584179,0.2287279296081103,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
41,4,36,6,3,3,0,0.978,8798,67,0.675,8.459775920546287,8.459775920546287,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
48,4,36,4,1,2,0,0.702,4221,75,0.923,9.971940278170573,9.971940278170573,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
51,2,43,5,3,2,0,0.553,1977,29,0.261,8.085178748074537,8.085178748074537,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
40,4,27,5,3,1,1088,0.808,4438,78,0.95,8.47407690034261,8.216358332386156,0.2045721657287744,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,4,36,6,3,3,0,0.553,2287,42,0.5,7.281385663570283,7.281385663570283,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
40,4,36,3,2,2,901,0.764,4252,68,0.511,9.051344640485723,8.93971205409023,0.100749903100143,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
46,3,39,1,0,4,1962,0.686,936,25,0.25,9.479833015227753,9.317489287493226,0.1397619423751586,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
37,2,27,1,3,2,2517,1.177,4698,75,0.923,8.02322468471667,6.280395838960195,0.6015799870344548,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
38,3,26,3,3,2,0,0.399,1585,32,0.455,7.271912163268625,7.271912163268625,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
